"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@JohnnyFromGT @DanShedd Sure, in the real world, but not in the jokeiverse.",FALSE,125,"JohnnyFromGT",2017-10-18 16:17:13,FALSE,"920684272436039680","920685207975612417","132656658","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",4,FALSE,FALSE,NA,NA
"@Alec_Ksiazek The professor's Smart Phone is based on a thousand facts of science. The only social construct is the… https://t.co/xiKPU4lwrN",FALSE,7849,"Alec_Ksiazek",2017-10-18 16:14:44,TRUE,"918511763326406657","920684580918779905","413652279","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",1048,FALSE,FALSE,NA,NA
"@DanShedd Good one.  But shouldn't that be “bacterium” — singular.",FALSE,3609,"DanShedd",2017-10-18 16:07:18,FALSE,"920681381356822528","920682711408398336","152906142","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",174,FALSE,FALSE,NA,NA
"The four most populous cities in the US are in the @MLB playoffs: NY @Yankees, LA @Dodgers, Chicago @Cubs, &amp; Houston @Astros",FALSE,8221,NA,2017-10-18 11:55:34,FALSE,NA,"920619361706168320",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",1560,FALSE,FALSE,NA,NA
"Behold the dawn this October morn. There find between us...a crescent that is our Moon, and a planet that is Venus.",FALSE,33510,NA,2017-10-17 10:56:05,FALSE,NA,"920242004566642688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","neiltyson",5137,FALSE,FALSE,NA,NA
"""Somebody forgot the corkscrew and for several days we had to live on nothing but food and water.”
 -W. C. Fields",FALSE,22240,NA,2017-10-15 21:31:19,FALSE,NA,"919677089963565061",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",4077,FALSE,FALSE,NA,NA
"In the 2014 film Kingsman, the Richmond Valentine character drinks a glass of 1945 Lafite with his McDonald's Big Mac..",FALSE,7802,NA,2017-10-15 21:21:42,FALSE,NA,"919674667610275840",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",859,FALSE,FALSE,NA,NA
"In the 1985 film Brewster’s Millions, the wine that Monty orders for his friends in the restaurant is 1961 Lafite Rothschild.",FALSE,3091,NA,2017-10-15 21:15:41,FALSE,NA,"919673153579864070",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",266,FALSE,FALSE,NA,NA
"The champagne that christened the USS Enterprise in the 1979 StarTrek film was a bottle of 2065 Dom Perignon.",FALSE,18191,NA,2017-10-15 21:12:01,FALSE,NA,"919672233865433089",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",2012,FALSE,FALSE,NA,NA
"@jiujitsumonkey1 @RealindytaiIs24 Intended as an uplifting thought from across the centuries, at a time when uplift… https://t.co/bZREfpiMUL",FALSE,33,"jiujitsumonkey1",2017-10-15 21:03:50,TRUE,"919669363136905216","919670171979210754","227874240","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",2,FALSE,FALSE,NA,NA
"The sun, with…planets revolving around it…can still ripen a bunch of grapes as if it had nothing else in the universe to do. -Galileo",FALSE,54024,NA,2017-10-15 20:58:56,FALSE,NA,"919668938706997254",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",12616,FALSE,FALSE,NA,NA
"A shout-out to Sonoma &amp; Napa, from one of my people...

“Wine is sunlight, held together by water. -Galileo.",FALSE,12114,NA,2017-10-15 20:57:05,FALSE,NA,"919668472233242624",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",2121,FALSE,FALSE,NA,NA
"Let’s Make America Smart Again.",FALSE,339769,NA,2017-10-14 17:16:40,FALSE,NA,"919250615276064770",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",112449,FALSE,FALSE,NA,NA
"@nweranj Thanks, but I’m usually content with two, at most three, significant figures. Anything more tends to distract the reader.",FALSE,1025,"nweranj",2017-10-09 04:54:49,FALSE,"917251322402836481","917251984281014272","2526003091","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",27,FALSE,FALSE,NA,NA
"FYI: A Cow can jump over the Moon if she aims where the Moon will be in three days, then leaps at about 25,000 miles per hour",FALSE,111526,NA,2017-10-08 19:31:00,FALSE,NA,"917110095682535424",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",30320,FALSE,FALSE,NA,NA
"This actually happened: @LeVarBurton read Goodnight Moon to me, in response to my May 17, 2017 tweet… https://t.co/UK2pVctIMm",FALSE,33910,NA,2017-10-08 16:46:42,TRUE,NA,"917068748133150720",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",6726,FALSE,FALSE,NA,NA
"It’s not the years, it’s the mileage. Looking at 34.5 billion miles around the Sun — 59 trips. Okay, sometimes it’s the years",FALSE,33710,NA,2017-10-05 17:26:09,FALSE,NA,"915991512722362368",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",3326,FALSE,FALSE,NA,NA
"@sbellerina Nope,  My quotes are generally more scientifically literate than that.",FALSE,2217,"sbellerina",2017-10-05 17:25:40,FALSE,"915990663266750464","915991389447606272","1271316332","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",96,FALSE,FALSE,NA,NA
"Funding for @NASA, our agency that explores the universe, as a percent of the US Federal Budget: 1966: 5% — 2017: 0.5%",FALSE,28208,NA,2017-10-04 19:30:44,FALSE,NA,"915660477702791169",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",12571,FALSE,FALSE,NA,NA
"In the years that followed Sputnik’s 1957 launch, the USA would embrace science, technology, and exploration as never before.",FALSE,12579,NA,2017-10-04 19:20:36,FALSE,NA,"915657928316739585",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",1750,FALSE,FALSE,NA,NA
"Oct 4, 2017: Sixty years ago today, the Soviets successfully launched Sputnik. A triumph of science, technology, &amp; ambition.",FALSE,30617,NA,2017-10-04 19:16:20,FALSE,NA,"915656851953455104",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",6621,FALSE,FALSE,NA,NA
"@patsfan314 @StephenAtHome Was just more chill back then.  Now, I worry about everything.",FALSE,499,"patsfan314",2017-10-04 04:00:58,FALSE,"915425820256202752","915426495060955136","841039148643422213","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",17,FALSE,FALSE,NA,NA
"Hypnotized by the universe from early on. But @StephenAtHome, must my pubescence have been awkward to make the cut?… https://t.co/JeiOB2Ntbn",FALSE,24681,NA,2017-10-04 03:55:42,TRUE,NA,"915425167320453123",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",1597,FALSE,FALSE,NA,NA
"@rmeier66 @StarTalkRadio @chucknicecomic @ApplePodcasts No. But certain modern materials have ""shape memory”.  Very… https://t.co/bsG40gseOB",FALSE,35,"rmeier66",2017-09-30 21:17:29,TRUE,"914236064210014209","914237791466409984","32845140","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",7,FALSE,FALSE,NA,NA
"JUST POSTED: @StarTalkRadio’s “Cosmic Queries - Office Hours” w/ @chucknicecomic. On @ApplePodcasts &amp;… https://t.co/dIM0p2B5N8",FALSE,2412,NA,2017-09-30 20:01:54,TRUE,NA,"914218768573849600",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",710,FALSE,FALSE,NA,NA
"@BigTuckTV Thanks for your interest. Try this one:  https://t.co/me5KHrvP4j",FALSE,542,"BigTuckTV",2017-09-27 14:28:52,FALSE,"913040008273154048","913047793870221313","2470496449","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",34,FALSE,FALSE,NA,NA
"@LoneWolf907 Agreed on all counts. With tail as a stabilizer during gliding phases.",FALSE,25,"LoneWolf907",2017-09-26 02:29:10,FALSE,"912502798717140993","912504290106802177","28904965","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",5,FALSE,FALSE,NA,NA
"In the #GameOfThrones Universe, to ""bend the knee"" represents the very highest form of respect and loyalty.",FALSE,68099,NA,2017-09-25 12:54:47,FALSE,NA,"912299342559694848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","neiltyson",16476,FALSE,FALSE,NA,NA
"Intriguing Thermal Physics in #GameOfThrones: BlueDragon breath would be at least a factor of 3X hotter than RedDra… https://t.co/mfbMCENwY9",FALSE,39499,NA,2017-09-24 21:46:57,TRUE,NA,"912070876950122496",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",11751,FALSE,FALSE,NA,NA
"Good Biology in #GameOfThrones: As in #LordOfTheRings, Dragons forfeited their forelimbs to make wings, like birds… https://t.co/l4dnuIArPj",FALSE,19044,NA,2017-09-24 21:13:21,TRUE,NA,"912062422898348034",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",3438,FALSE,FALSE,NA,NA
"The sensibly large wingspan of Dragons in #GameOfThrones contrasts with aerodynamically useless wings of Renaissanc… https://t.co/IdzjAWYzZb",FALSE,15905,NA,2017-09-24 21:01:50,TRUE,NA,"912059525192089601",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",2851,FALSE,FALSE,NA,NA
"Good Bio-Physics in #GameOfThrones: The Dragon Wingspans are sensibly large, as their body weight would require for… https://t.co/ZyNoTAa0Lr",FALSE,22144,NA,2017-09-24 20:54:33,TRUE,NA,"912057689705992195",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",4397,FALSE,FALSE,NA,NA
"Bad Physics in #GameOfThrones: Pulling a dragon out of a lake? Chains need to be straight, and not curve over hill… https://t.co/OBzLoYXMLA",FALSE,42328,NA,2017-09-24 20:52:09,TRUE,NA,"912057088855220226",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",10023,FALSE,FALSE,NA,NA
"I thought the frozen dead dudes couldn’t swim, but aside from that…",FALSE,11065,NA,2017-09-24 20:50:49,FALSE,NA,"912056752681766912",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",1126,FALSE,FALSE,NA,NA
"Everybody all caught up on #GameOfThrones?  I have a comment or two, if anybody is interested…",FALSE,17597,NA,2017-09-24 20:39:49,FALSE,NA,"912053984852135936",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",1359,FALSE,FALSE,NA,NA
"@InspiraExspira Indeed. And as I understand it, so is every other month-name in the song.",FALSE,154,"InspiraExspira",2017-09-22 16:50:03,FALSE,"911270269200846850","911271385279991808","19051617","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",2,FALSE,FALSE,NA,NA
"Pre-GlobalWarming lyric: Paul Simon 1965 “April Come She Will” - The autumn winds blow chilly and cold / September I remember",FALSE,10301,NA,2017-09-22 16:45:01,FALSE,NA,"911270118780473344",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",1720,FALSE,FALSE,NA,NA
"@nikzora0 @NatlParkService Indeed, a progressive republican.  Rare species today.",FALSE,193,"nikzora0",2017-09-21 15:05:05,FALSE,"910871206378618881","910882579842240513","816158221396246528","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",18,FALSE,FALSE,NA,NA
"@naterob2222 Earth’s rotation rate relative to the stars: 23h 56m 04s. Relative to the Sun: 24h, but with a leap second occasionaly added.",FALSE,3567,"naterob2222",2017-09-21 15:03:28,FALSE,"910871031224651776","910882174915813377","28314440","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",458,FALSE,FALSE,NA,NA
"@jakeaporter @NatlParkService Indeed, a progressive conservative. Possibly an extinct species today.",FALSE,27,"jakeaporter",2017-09-21 14:57:18,FALSE,"910871248686784512","910880622230597632","76447629","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",5,FALSE,FALSE,NA,NA
"The @NatlParkService, a great conservation act of Congress, was championed by conservative Republican Teddy Roosevelt.",FALSE,15402,NA,2017-09-21 13:14:12,FALSE,NA,"910854676807131136",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",2784,FALSE,FALSE,NA,NA
"Maybe it’s just me, but it seems that wanting to conserve the environment would be one of the things “Conservatives” do.",FALSE,114642,NA,2017-09-21 12:52:06,FALSE,NA,"910849113750671360",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",29320,FALSE,FALSE,NA,NA
"A @CassiniSaturn post-mortem, from @CarolynPorco, the one and only head of its imaging science team. https://t.co/I8rWkB7UXp",FALSE,2881,NA,2017-09-19 22:10:04,FALSE,NA,"910264755687972867",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",546,FALSE,FALSE,NA,NA
"@silvverky @CopeAtx @Boreas_Tractus @RyanMaue @BillNye If that’s what you think, you may benefit from reading this… https://t.co/wjwoFoMwfx",FALSE,21,"silvverky",2017-09-18 16:17:28,TRUE,"909812399670222850","909813633835728896","3808533676","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",6,FALSE,FALSE,NA,NA
"@BillyTurner105 Planning a whole StarTalk episode on that this fall. Stay tuned.",FALSE,4969,"BillyTurner105",2017-09-18 16:11:12,FALSE,"909810055536668672","909812058820096002","3986737066","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",251,FALSE,FALSE,NA,NA
"@JenniferFass @AvaSchiffer Scientifically illiterate religions and cults have been predicting the end of the world… https://t.co/bSeDfORsad",FALSE,79,"JenniferFass",2017-09-17 17:54:39,TRUE,"909470283387596800","909475702399016962","1923993284","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",36,FALSE,FALSE,NA,NA
"Farewell Cassini, how far you’ve come. On this eve, in fiery death, Saturn &amp; you are one. VIP (Vaporize In Peace):… https://t.co/48CLNfHlSG",FALSE,103347,NA,2017-09-15 01:51:54,TRUE,NA,"908508645247344640",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",33873,FALSE,FALSE,NA,NA
"@AvaSchiffer Key phrase “...as space reveals it…""",FALSE,175,"AvaSchiffer",2017-09-14 22:19:21,FALSE,"908454808809598977","908455152797003776","4541148134","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",8,FALSE,FALSE,NA,NA
"Cassini gave us Saturn, but also gave us Earth — as only deep space could reveal: Small. Frail. Lonely. Steeped  in… https://t.co/VbAqrIChQE",FALSE,76105,NA,2017-09-14 22:12:00,TRUE,NA,"908453304342073345",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",31185,FALSE,FALSE,NA,NA
"FYI:@NASA’s Cassini mission cost less than what Americans spent on Lip Balm. @TodayShow archive 2004:… https://t.co/6DPQO124OL",FALSE,4428,NA,2017-09-14 20:10:01,TRUE,NA,"908422606726074368",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",1154,FALSE,FALSE,NA,NA
"@RichardDawkins Thanks, Richard. A compliment higher than the best-seller list itself. I’ve only ever aspired to wr… https://t.co/ioRa0kywS2",FALSE,7613,"RichardDawkins",2017-09-14 15:54:35,TRUE,"907640215237529605","908358323254243328","15143478","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",357,FALSE,FALSE,NA,NA
"Maybe now's a good time to offer this reminder on how and why science works [essay: 1000 words]: https://t.co/Nm32bzcHVq",FALSE,9431,NA,2017-09-12 14:21:46,FALSE,NA,"907610191578976259",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",3119,FALSE,FALSE,NA,NA
"@LibertyWeldGal @The_Vegliotti @3worldmom @mcris1974 @close1_ Of possible interest to this thread: https://t.co/Nm32bzcHVq",FALSE,73,"LibertyWeldGal",2017-09-12 14:13:11,FALSE,"906968449351524352","907608030656831488","905165913338417152","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",12,FALSE,FALSE,NA,NA
"@Moone_the_alien Complete circles, at right angles to your personal field of view, and generally truncated by the ground. leaving just arcs.",FALSE,5994,"Moone_the_alien",2017-09-12 11:51:56,FALSE,"907571839551057920","907572481325662209","741053618409906176","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",534,FALSE,FALSE,NA,NA
"Anyone who thinks scientists like agreeing with one another has never attended a scientific conference.",FALSE,152910,NA,2017-09-10 14:54:12,FALSE,NA,"906893575916445696",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",36541,FALSE,FALSE,NA,NA
"@DemonBeast Feral Cattle!  Cool.",FALSE,281,"DemonBeast",2017-09-09 19:05:53,FALSE,"906594257435230208","906594525077946368","35086125","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",13,FALSE,FALSE,NA,NA
"The National Weather Service (@NWS) is a branch of @NOAA, home to 5,000 scientists &amp; engineers. They know WTF they'… https://t.co/Yf923bNvYZ",FALSE,54476,NA,2017-09-09 19:00:05,TRUE,NA,"906593067896942593",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",16328,FALSE,FALSE,NA,NA
"@wtreilly @jimsonjim Gnats on the back of an elephant are 10-billion times heavier, relative to the elephant than a… https://t.co/8ZydfjQ9zf",FALSE,427,"wtreilly",2017-09-09 02:51:23,TRUE,"906347779672461312","906349285213687808","198980730","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",45,FALSE,FALSE,NA,NA
"@jimsonjim FYI:  Earth gains several hundred tons of mass per day, mostly from (small) meteors. People are in equil… https://t.co/e4oNSSuF6D",FALSE,6417,"jimsonjim",2017-09-09 02:40:24,TRUE,"906344326514573318","906346521456771073","154603010","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","neiltyson",739,FALSE,FALSE,NA,NA
